R15;15;1.0;0.93669744;0.94808430
R15;15;1.2;0.94874071;0.95928316
R15;15;1.4;0.94400215;0.95460684
R15;15;1.6;0.93874057;0.94986923
R15;15;1.8;0.98545032;0.98645573
R15;15;2.0;0.94760554;0.95913826
R15;15;2.2;0.94572828;0.95723201
R15;15;2.4;0.94997036;0.96083529
R15;15;2.6;0.92972190;0.94149920
R15;15;2.8;0.94090862;0.95144813
R15;15;3.0;0.94429820;0.95529057
R15;15;3.2;0.94091211;0.95638345

