jain;2;1.0;0.30309788;0.33482058
jain;2;1.2;0.32468192;0.35851132
jain;2;1.4;0.33040893;0.36478981
jain;2;1.6;0.32187234;0.35542021
jain;2;1.8;0.41691066;0.45639023
jain;2;2.0;0.46672882;0.50684936
jain;2;2.2;0.47173573;0.51184329
jain;2;2.4;0.49268442;0.53259797
jain;2;2.6;0.60253726;0.63828601
jain;2;2.8;0.62651890;0.66077727
jain;2;3.0;0.60253726;0.63828601
jain;2;3.2;1.00000000;1.00000000

