spiral;3;1.0;-0.00552230;0.00039932
spiral;3;1.2;0.00559972;0.01150477
spiral;3;1.4;0.00556146;0.01141570
spiral;3;1.6;0.15606356;0.16237578
spiral;3;1.8;0.20047960;0.20628792
spiral;3;2.0;0.38070623;0.38919671
spiral;3;2.2;0.67464676;0.68146952
spiral;3;2.4;0.72901715;0.73354571
spiral;3;2.6;1.00000000;1.00000000
spiral;3;2.8;1.00000000;1.00000000
spiral;3;3.0;1.00000000;1.00000000
spiral;3;3.2;1.00000000;1.00000000
